Word 1 	 Word 2 	 Label 	 Additive 	 Multiplicative 	 Hy-Avg 0.5 	 Hy-Avg 0.7 	 Hy-Norm 0.5 	 Hy-Norm 0.7
kam	ligos	1	0	0	0	0	0	0
kam	um	0	0	0	0	0	0	0
nekelko	keli	1	0	0	0	0	0	0
nekelko	ligos	0	0	0	1	1	0	0
nekelko	ca	0	0	0	0	0	0	0
nekelko	neki	1	1	0	0	0	0	0
nekelko	noen	1	0	0	1	1	0	1
nekelko	nedeame	0	1	1	1	1	1	1
nekelko	sommige	0	1	0	0	1	0	0
nekelko	na enar	0	0	0	0	0	0	0
nekelko	nekij	0	0	0	0	0	0	0
nekelko	colcom	1	0	0	0	1	0	0
nekelko	omank`	1	0	0	0	0	0	0
nekelko	drusku	0	0	0	0	0	0	0
nekelko	nemnogo	1	0	0	0	0	0	0
nekelko	xarnwk	0	0	1	0	0	0	0
nekelko	qualche	0	0	0	0	0	0	0
nekelko	ketlak	0	0	0	0	0	0	0
nekelko	etwas	1	1	1	1	1	1	1
nekelko	kuch	0	0	0	0	0	0	0
nekelko	niektory	1	1	0	0	0	0	0
nekelko	ligos	1	0	0	1	1	1	1
nekelko	um	0	0	0	0	0	0	0
keli	ligos	1	0	0	0	0	0	0
keli	ca	0	0	0	0	0	0	0
keli	neki	0	0	0	0	0	0	0
keli	noen	0	0	0	0	0	0	0
keli	nedeame	0	0	0	0	0	0	0
keli	sommige	0	0	0	0	0	0	0
keli	na enar	0	0	0	0	0	0	0
keli	nekij	0	0	0	0	0	0	0
keli	colcom	0	0	0	0	0	0	0
keli	omank`	0	0	0	0	0	0	0
keli	drusku	0	0	0	0	0	0	0
keli	nemnogo	0	0	0	0	0	0	0
keli	xarnwk	0	0	0	0	0	0	0
keli	qualche	0	0	0	0	0	0	0
keli	ketlak	0	0	0	0	0	0	0
keli	etwas	0	0	0	1	1	0	0
keli	kuch	0	0	0	0	0	0	0
keli	niektory	0	0	0	0	0	0	0
keli	ligos	0	0	0	0	0	0	0
keli	um	0	0	0	0	0	0	0
ligos	ca	0	0	0	0	0	0	0
ligos	neki	0	0	0	0	0	0	0
ligos	noen	0	0	0	0	0	0	0
ligos	nedeame	0	1	0	0	0	0	0
ligos	sommige	0	0	0	0	0	0	0
ligos	na enar	0	0	0	0	0	0	0
ligos	nekij	0	0	0	0	0	0	0
ligos	colcom	0	0	0	0	0	0	0
ligos	omank`	0	0	0	0	0	0	0
ligos	drusku	0	0	0	0	0	0	0
ligos	nemnogo	0	0	0	0	0	0	0
ligos	xarnwk	0	0	0	0	0	0	0
ligos	qualche	0	0	0	0	0	0	0
ligos	ketlak	0	0	0	0	0	0	0
ligos	etwas	0	0	0	0	0	0	0
ligos	kuch	0	0	0	0	0	0	0
ligos	niektory	0	0	0	0	0	0	0
ligos	ligos	0	0	0	0	0	0	0
ligos	um	0	0	1	1	1	1	1
ca	neki	0	0	0	0	0	0	0
ca	noen	1	0	0	0	0	0	0
ca	nedeame	0	1	0	0	1	0	0
ca	sommige	0	0	0	0	0	0	0
ca	na enar	0	0	0	0	0	0	0
ca	nekij	0	0	0	0	0	0	0
ca	colcom	1	0	0	0	0	0	0
ca	omank`	1	0	0	0	0	0	0
ca	drusku	0	0	0	0	0	0	0
ca	nemnogo	1	0	0	0	0	0	0
ca	xarnwk	0	0	0	0	0	0	0
ca	qualche	0	0	0	0	0	0	0
ca	ketlak	0	0	0	0	0	0	0
ca	etwas	1	0	0	0	0	0	0
ca	kuch	0	0	0	0	0	0	0
ca	niektory	1	0	0	0	0	0	0
ca	ligos	1	0	0	0	0	0	0
ca	um	0	0	0	0	0	0	0
neki	noen	1	0	0	0	0	0	0
neki	nedeame	0	1	0	1	1	1	1
neki	sommige	0	0	0	0	0	0	0
neki	na enar	0	0	0	0	0	0	0
neki	nekij	0	0	0	0	0	0	0
neki	colcom	1	0	0	1	1	1	1
neki	omank`	1	0	0	0	0	0	0
neki	drusku	0	0	0	0	0	0	0
neki	nemnogo	1	0	0	0	0	0	0
neki	xarnwk	0	0	0	0	0	0	0
neki	qualche	0	0	0	0	0	0	0
neki	ketlak	0	0	0	0	0	0	0
neki	etwas	1	0	0	0	0	0	0
neki	kuch	0	0	0	0	0	0	0
neki	niektory	1	0	0	0	0	0	0
neki	ligos	1	0	0	1	1	1	1
neki	um	0	0	0	0	0	0	0
noen	nedeame	1	0	0	0	0	0	0
noen	sommige	0	1	0	1	1	1	1
noen	na enar	0	1	0	0	0	0	0
noen	nekij	0	0	1	1	1	1	1
noen	colcom	0	0	0	0	0	0	0
noen	omank`	0	1	0	0	0	0	0
noen	drusku	0	1	0	0	0	0	0
noen	nemnogo	0	0	0	0	0	0	0
noen	xarnwk	0	0	1	1	1	1	1
noen	qualche	0	1	0	0	0	0	0
noen	ketlak	0	0	0	0	0	0	0
noen	etwas	0	1	0	0	0	0	0
noen	kuch	0	0	0	0	0	0	0
noen	niektory	0	1	0	0	0	0	0
noen	ligos	0	1	1	1	1	1	1
noen	um	0	1	0	0	0	0	0
nedeame	sommige	0	0	0	0	0	0	0
nedeame	na enar	0	0	0	0	0	0	0
nedeame	nekij	0	0	0	0	0	0	0
nedeame	colcom	0	0	0	0	0	0	0
nedeame	omank`	0	0	0	0	0	0	0
nedeame	drusku	1	0	0	0	0	0	0
nedeame	nemnogo	0	0	0	0	0	0	0
nedeame	xarnwk	1	0	1	1	0	1	0
nedeame	qualche	1	0	0	0	0	0	0
nedeame	ketlak	0	0	0	0	0	0	0
nedeame	etwas	0	0	0	0	0	0	0
nedeame	kuch	1	0	0	0	0	0	0
nedeame	niektory	0	0	0	0	0	0	0
nedeame	ligos	0	0	0	0	0	0	0
nedeame	um	0	0	0	0	0	0	0
sommige	na enar	0	0	0	0	0	0	0
sommige	nekij	0	0	0	0	0	0	0
sommige	colcom	0	0	0	0	0	0	0
sommige	omank`	0	0	0	0	0	0	0
sommige	drusku	0	0	0	0	0	0	0
sommige	nemnogo	0	0	0	0	0	0	0
sommige	xarnwk	0	0	0	0	0	0	0
sommige	qualche	0	0	0	0	0	0	0
sommige	ketlak	0	0	0	0	0	0	0
sommige	etwas	0	0	0	0	0	0	0
sommige	kuch	0	0	0	0	0	0	0
sommige	niektory	0	0	0	0	0	0	0
sommige	ligos	0	0	0	0	0	0	0
sommige	um	0	0	0	0	0	0	0
na enar	nekij	0	0	0	0	0	0	0
na enar	colcom	0	0	0	0	0	0	0
na enar	omank`	0	0	0	0	0	0	0
na enar	drusku	0	0	0	0	0	0	0
na enar	nemnogo	0	0	0	0	0	0	0
na enar	xarnwk	0	0	0	0	0	0	0
na enar	qualche	0	0	0	0	0	0	0
na enar	ketlak	0	0	0	0	0	0	0
na enar	etwas	0	0	0	0	0	0	0
na enar	kuch	0	0	0	0	0	0	0
na enar	niektory	0	0	0	0	0	0	0
na enar	ligos	0	0	0	0	0	0	0
na enar	um	0	0	0	0	0	0	0
nekij	colcom	0	0	0	0	0	0	0
nekij	omank`	1	0	0	0	0	0	0
nekij	drusku	0	0	0	0	0	0	0
nekij	nemnogo	1	0	0	0	0	0	0
nekij	xarnwk	0	0	0	0	0	0	0
nekij	qualche	0	0	0	0	0	0	0
nekij	ketlak	0	0	0	0	0	0	0
nekij	etwas	1	0	0	0	0	0	0
nekij	kuch	0	0	0	0	0	0	0
nekij	niektory	1	0	0	0	0	0	0
nekij	ligos	1	0	0	0	0	0	0
nekij	um	0	0	0	0	0	0	0
colcom	omank`	1	0	0	0	0	0	0
colcom	drusku	0	0	0	0	0	0	0
colcom	nemnogo	1	0	0	0	0	0	0
colcom	xarnwk	0	0	0	0	0	0	0
colcom	qualche	0	0	0	0	0	0	0
colcom	ketlak	0	0	0	0	0	0	0
colcom	etwas	1	0	0	0	0	0	0
colcom	kuch	0	0	0	0	0	0	0
colcom	niektory	1	0	0	0	0	0	0
colcom	ligos	1	0	0	0	0	0	0
colcom	um	0	0	0	0	0	0	0
omank`	drusku	1	0	0	0	0	0	0
omank`	nemnogo	0	0	0	0	0	0	0
omank`	xarnwk	1	0	0	0	0	0	0
omank`	qualche	1	0	0	0	0	0	0
omank`	ketlak	0	0	0	0	0	0	0
omank`	etwas	0	0	0	0	0	0	0
omank`	kuch	1	0	0	0	0	0	0
omank`	niektory	0	0	0	0	0	0	0
omank`	ligos	0	0	0	0	0	0	0
omank`	um	0	0	0	0	0	0	0
drusku	nemnogo	0	0	0	0	0	0	0
drusku	xarnwk	0	0	0	0	0	0	0
drusku	qualche	0	0	0	0	0	0	0
drusku	ketlak	0	0	0	0	0	0	0
drusku	etwas	1	0	0	0	0	0	0
drusku	kuch	0	0	0	0	0	0	0
drusku	niektory	1	0	0	0	0	0	0
drusku	ligos	1	0	0	0	0	0	0
drusku	um	0	0	0	0	0	0	0
nemnogo	xarnwk	1	0	0	0	0	0	0
nemnogo	qualche	1	0	0	0	0	0	0
nemnogo	ketlak	0	0	0	0	0	0	0
nemnogo	etwas	0	0	0	0	0	0	0
nemnogo	kuch	1	0	0	0	0	0	0
nemnogo	niektory	0	0	0	0	0	0	0
nemnogo	ligos	0	0	0	0	0	0	0
nemnogo	um	0	0	0	0	0	0	0
xarnwk	qualche	0	0	0	0	0	0	0
xarnwk	ketlak	0	0	0	0	0	0	0
xarnwk	etwas	0	0	0	0	0	0	0
xarnwk	kuch	1	0	0	0	0	0	0
xarnwk	niektory	0	0	0	0	0	0	0
xarnwk	ligos	0	0	0	0	0	0	0
xarnwk	um	0	0	0	0	0	0	0
qualche	ketlak	0	0	0	0	0	0	0
qualche	etwas	0	0	0	0	0	0	0
qualche	kuch	0	0	0	0	0	0	0
qualche	niektory	0	0	0	1	1	1	1
qualche	ligos	0	0	0	0	0	0	0
qualche	um	0	0	0	0	0	0	0
ketlak	etwas	0	0	0	0	0	0	0
ketlak	kuch	0	0	0	0	0	0	0
ketlak	niektory	1	0	0	0	0	0	0
ketlak	ligos	1	0	0	1	1	0	1
ketlak	um	0	0	0	0	0	0	0
etwas	kuch	1	0	0	0	0	0	0
etwas	niektory	0	0	0	0	0	0	0
etwas	ligos	0	0	0	0	0	0	0
etwas	um	0	0	0	0	0	0	0
kuch	niektory	0	0	0	0	0	0	0
kuch	ligos	1	0	0	0	0	0	0
kuch	um	0	0	0	0	0	0	0
niektory	ligos	1	0	0	0	0	0	0
niektory	um	0	0	0	0	0	0	0
ligos	um	1	0	0	0	0	0	0
hond	k"yx	0	0	0	0	0	0	0
hond	cheri	0	0	0	0	0	0	0
hond	cheir	0	0	0	0	0	0	0
hond	hand	0	0	0	0	0	0	0
hond	jerk`	1	0	1	1	1	1	1
hond	han	0	0	0	0	0	0	0
hond	los	1	0	1	0	0	0	0
hond	haand	0	0	0	0	0	0	0
hond	min	1	0	1	1	1	1	1
hond	mano	0	0	0	0	0	0	0
hond	main	0	0	0	0	0	0	0
hond	hanoe	0	0	0	0	0	0	0
hond	lame	1	0	1	1	1	1	1
hond	ruka	0	0	0	0	0	0	0
k"yx	cheri	0	0	0	0	0	0	0
k"yx	cheir	0	0	0	0	0	0	0
k"yx	hand	0	0	0	0	0	0	0
k"yx	jerk`	0	0	0	0	0	0	0
k"yx	han	0	1	0	0	0	0	0
k"yx	los	0	0	0	0	0	0	0
k"yx	haand	0	0	0	0	0	0	0
k"yx	min	0	1	0	0	0	0	0
k"yx	mano	0	0	0	0	0	0	0
k"yx	main	0	1	0	0	0	0	0
k"yx	hanoe	0	1	0	0	0	0	0
k"yx	lame	0	1	0	0	0	0	0
k"yx	ruka	0	0	0	0	0	0	0
cheri	cheir	0	0	0	0	0	0	0
cheri	hand	1	0	1	1	1	1	1
cheri	jerk`	0	0	0	0	0	0	0
cheri	han	1	0	0	0	0	0	0
cheri	los	0	0	0	0	0	0	0
cheri	haand	0	0	0	0	0	0	0
cheri	min	0	0	0	0	0	0	0
cheri	mano	0	0	0	0	0	0	0
cheri	main	0	0	0	0	0	0	0
cheri	hanoe	0	0	0	0	0	0	0
cheri	lame	0	0	0	0	0	0	0
cheri	ruka	0	0	0	0	0	0	0
cheir	hand	0	0	0	0	0	0	0
cheir	jerk`	0	0	0	0	0	0	0
cheir	han	1	1	0	0	0	0	0
cheir	los	0	0	0	0	0	0	0
cheir	haand	0	0	0	0	0	0	0
cheir	min	0	1	0	0	0	0	0
cheir	mano	0	0	0	0	0	0	0
cheir	main	0	1	0	0	0	0	0
cheir	hanoe	0	1	0	0	0	0	0
cheir	lame	0	1	0	1	1	0	1
cheir	ruka	0	0	0	0	0	0	0
hand	jerk`	0	0	0	0	0	0	0
hand	han	0	1	0	0	0	0	0
hand	los	1	0	1	1	1	1	1
hand	haand	0	0	0	0	0	0	0
hand	min	1	0	1	1	1	1	1
hand	mano	0	0	0	0	0	0	0
hand	main	0	0	0	0	0	0	0
hand	hanoe	0	0	0	0	0	0	0
hand	lame	1	0	1	1	1	1	1
hand	ruka	0	0	0	0	0	0	0
jerk`	han	0	0	0	0	0	0	0
jerk`	los	0	0	0	0	0	0	0
jerk`	haand	0	0	0	0	0	0	0
jerk`	min	0	1	0	0	0	0	0
jerk`	mano	0	0	0	0	0	0	0
jerk`	main	0	1	0	0	0	0	0
jerk`	hanoe	0	1	0	0	0	0	0
jerk`	lame	0	1	0	0	0	0	0
jerk`	ruka	0	0	0	0	0	0	0
han	los	0	0	0	0	0	0	0
han	haand	0	0	0	0	0	0	0
han	min	1	0	1	1	1	1	1
han	mano	0	0	0	0	0	0	0
han	main	0	0	0	0	0	0	0
han	hanoe	0	0	0	0	0	0	0
han	lame	1	0	1	1	1	1	1
han	ruka	0	0	0	0	0	0	0
los	haand	0	0	0	0	0	0	0
los	min	0	0	0	0	0	0	0
los	mano	0	0	0	0	0	0	0
los	main	0	0	0	0	0	0	0
los	hanoe	0	0	0	0	0	0	0
los	lame	0	0	0	0	0	0	0
los	ruka	0	0	0	0	0	0	0
haand	min	0	0	0	0	0	0	0
haand	mano	0	0	0	0	0	0	0
haand	main	0	1	0	0	1	0	0
haand	hanoe	0	1	0	0	0	0	0
haand	lame	1	1	1	1	1	1	1
haand	ruka	0	0	0	0	0	0	0
min	mano	0	0	0	0	0	0	0
min	main	1	0	1	0	0	0	0
min	hanoe	1	0	0	1	1	1	1
min	lame	0	0	0	0	0	0	0
min	ruka	1	0	0	0	0	0	0
mano	main	0	0	0	0	0	0	0
mano	hanoe	1	1	0	1	1	1	1
mano	lame	0	1	0	1	1	1	1
mano	ruka	1	0	0	0	0	0	0
main	hanoe	0	0	0	0	0	0	0
main	lame	0	1	0	0	0	0	0
main	ruka	1	0	0	0	0	0	0
hanoe	lame	0	0	0	0	0	0	0
hanoe	ruka	0	0	0	0	0	0	0
lame	ruka	0	0	0	0	0	0	0
ekhane	tut	0	0	0	0	0	0	0
ekhane	havaka	0	0	0	0	0	0	0
ekhane	kate	0	0	0	0	0	0	0
ekhane	yata	0	1	0	1	1	1	1
ekhane	yaei	0	0	0	0	0	0	0
ekhane	ketu	0	0	0	0	0	0	0
ekhane	chal	0	1	0	1	1	1	1
ekhane	ittha	0	0	0	0	0	0	0
ekhane	inokke	0	0	0	0	0	0	0
ekhane	inoghe	0	0	0	0	0	0	0
ekhane	sem	0	0	0	0	0	0	0
ekhane	haiir	0	0	0	0	0	0	0
ekhane	hjir	0	0	0	0	0	0	0
ekhane	tscho	0	0	0	0	0	0	0
ekhane	zdes	0	0	0	0	0	0	0
ekhane	tu	0	0	0	0	0	0	0
ekhane	aqui	0	0	0	0	0	0	0
ekhane	hier	0	0	0	0	0	0	0
ekhane	incoace	0	0	0	0	0	0	0
ekhane	acco / acqui	0	0	0	0	0	0	0
ekhane	hadrem	0	0	0	0	0	0	0
ekhane	tu	0	0	0	0	0	0	0
ekhane	aman	0	0	0	0	0	0	0
tut	havaka	0	0	0	0	0	0	0
tut	kate	0	0	0	0	0	0	0
tut	yata	0	0	0	0	0	0	0
tut	yaei	0	0	0	0	0	0	0
tut	ketu	0	0	0	0	0	0	0
tut	chal	0	1	0	1	1	1	1
tut	ittha	0	0	0	0	0	0	0
tut	inokke	0	0	0	0	0	0	0
tut	inoghe	0	0	0	0	0	0	0
tut	sem	0	0	0	0	0	0	0
tut	haiir	0	0	0	0	0	0	0
tut	hjir	0	0	0	0	0	0	0
tut	tscho	0	0	0	0	0	0	0
tut	zdes	0	0	0	0	0	0	0
tut	tu	0	0	0	0	0	0	0
tut	aqui	0	0	0	1	1	0	1
tut	hier	0	0	0	0	0	0	0
tut	incoace	0	0	0	0	0	0	0
tut	acco / acqui	0	0	0	0	0	0	0
tut	hadrem	0	0	0	0	0	0	0
tut	tu	0	0	0	0	0	0	0
tut	aman	1	0	0	1	1	0	1
havaka	kate	0	0	0	0	0	0	0
havaka	yata	0	0	0	0	0	0	0
havaka	yaei	0	0	0	0	0	0	0
havaka	ketu	0	0	0	0	0	0	0
havaka	chal	0	1	0	0	0	0	0
havaka	ittha	0	0	0	0	0	0	0
havaka	inokke	0	0	0	0	0	0	0
havaka	inoghe	0	0	0	0	0	0	0
havaka	sem	0	0	0	0	0	0	0
havaka	haiir	0	0	0	0	0	0	0
havaka	hjir	0	0	0	0	0	0	0
havaka	tscho	0	0	0	0	0	0	0
havaka	zdes	0	0	0	0	0	0	0
havaka	tu	0	0	0	0	0	0	0
havaka	aqui	0	0	0	0	0	0	0
havaka	hier	0	0	0	0	0	0	0
havaka	incoace	0	0	0	0	0	0	0
havaka	acco / acqui	0	0	0	0	0	0	0
havaka	hadrem	0	0	0	0	0	0	0
havaka	tu	0	0	0	0	0	0	0
havaka	aman	0	0	0	0	0	0	0
kate	yata	0	0	0	0	0	0	0
kate	yaei	0	0	0	0	0	0	0
kate	ketu	0	0	0	0	1	0	0
kate	chal	0	1	1	1	1	1	1
kate	ittha	0	0	0	0	0	0	0
kate	inokke	0	0	0	0	0	0	0
kate	inoghe	0	0	0	1	1	0	0
kate	sem	0	0	0	0	0	0	0
kate	haiir	0	0	0	0	0	0	0
kate	hjir	0	1	0	0	0	0	0
kate	tscho	0	1	0	0	0	0	0
kate	zdes	0	0	0	0	0	0	0
kate	tu	0	1	0	0	0	0	0
kate	aqui	0	0	0	0	0	0	0
kate	hier	0	0	0	0	0	0	0
kate	incoace	0	0	0	0	0	0	0
kate	acco / acqui	0	1	0	0	0	0	0
kate	hadrem	0	0	0	0	0	0	0
kate	tu	0	0	0	0	0	0	0
kate	aman	0	0	0	0	0	0	0
yata	yaei	0	0	0	0	0	0	0
yata	ketu	0	0	0	0	0	0	0
yata	chal	0	0	0	0	0	0	0
yata	ittha	0	0	0	0	0	0	0
yata	inokke	0	0	0	0	0	0	0
yata	inoghe	0	0	0	0	0	0	0
yata	sem	0	0	0	0	0	0	0
yata	haiir	0	0	0	0	0	0	0
yata	hjir	0	0	0	0	0	0	0
yata	tscho	0	0	0	0	0	0	0
yata	zdes	0	0	0	0	0	0	0
yata	tu	0	0	0	0	0	0	0
yata	aqui	0	0	0	0	0	0	0
yata	hier	0	0	0	0	0	0	0
yata	incoace	0	0	0	0	0	0	0
yata	acco / acqui	0	0	0	0	0	0	0
yata	hadrem	0	0	0	0	0	0	0
yata	tu	0	0	0	0	0	0	0
yata	aman	0	0	0	0	0	0	0
yaei	ketu	0	0	0	0	0	0	0
yaei	chal	0	1	0	1	1	0	0
yaei	ittha	0	0	0	0	0	0	0
yaei	inokke	0	0	0	0	0	0	0
yaei	inoghe	0	0	0	0	0	0	0
yaei	sem	0	0	0	0	0	0	0
yaei	haiir	0	0	0	0	0	0	0
yaei	hjir	0	0	0	0	0	0	0
yaei	tscho	0	0	0	0	0	0	0
yaei	zdes	0	0	0	0	0	0	0
yaei	tu	0	0	0	0	0	0	0
yaei	aqui	0	0	0	0	0	0	0
yaei	hier	0	0	0	0	0	0	0
yaei	incoace	0	0	0	0	0	0	0
yaei	acco / acqui	0	0	0	0	0	0	0
yaei	hadrem	0	0	0	0	0	0	0
yaei	tu	1	0	0	0	0	0	0
yaei	aman	0	0	0	0	0	0	0
ketu	chal	0	0	0	0	0	0	0
ketu	ittha	0	1	0	0	0	0	0
ketu	inokke	0	1	0	0	0	0	0
ketu	inoghe	0	1	0	1	1	1	1
ketu	sem	0	0	0	0	0	0	0
ketu	haiir	0	0	0	0	0	0	0
ketu	hjir	0	1	0	1	1	0	0
ketu	tscho	0	1	0	0	0	0	0
ketu	zdes	0	0	0	0	0	0	0
ketu	tu	0	1	0	0	1	0	0
ketu	aqui	0	1	0	1	1	1	1
ketu	hier	0	0	0	0	0	0	0
ketu	incoace	0	1	0	0	0	0	0
ketu	acco / acqui	0	1	0	1	1	0	0
ketu	hadrem	0	1	0	0	0	0	0
ketu	tu	0	1	0	0	0	0	0
ketu	aman	0	1	0	1	1	1	1
chal	ittha	0	0	0	0	0	0	0
chal	inokke	0	0	0	0	0	0	0
chal	inoghe	0	0	0	0	0	0	0
chal	sem	0	0	0	0	0	0	0
chal	haiir	0	0	0	0	0	0	0
chal	hjir	0	0	0	0	0	0	0
chal	tscho	0	0	0	0	0	0	0
chal	zdes	0	0	0	0	0	0	0
chal	tu	0	0	0	0	0	0	0
chal	aqui	0	0	0	0	0	0	0
chal	hier	0	0	0	0	0	0	0
chal	incoace	0	0	0	0	0	0	0
chal	acco / acqui	0	0	0	0	0	0	0
chal	hadrem	0	0	0	0	0	0	0
chal	tu	0	0	0	0	0	0	0
chal	aman	0	0	0	0	0	0	0
ittha	inokke	0	0	0	0	0	0	0
ittha	inoghe	0	0	0	0	0	0	0
ittha	sem	0	0	0	0	0	0	0
ittha	haiir	0	0	0	0	0	0	0
ittha	hjir	0	0	0	0	0	0	0
ittha	tscho	0	0	0	0	0	0	0
ittha	zdes	0	0	0	0	0	0	0
ittha	tu	0	0	0	0	0	0	0
ittha	aqui	0	0	0	0	0	0	0
ittha	hier	0	0	0	0	0	0	0
ittha	incoace	0	0	0	0	0	0	0
ittha	acco / acqui	0	0	0	0	0	0	0
ittha	hadrem	0	0	0	0	0	0	0
ittha	tu	0	0	0	0	0	0	0
ittha	aman	0	0	0	0	0	0	0
inokke	inoghe	0	0	0	0	0	0	0
inokke	sem	1	0	1	0	0	0	0
inokke	haiir	0	0	0	0	0	0	0
inokke	hjir	0	0	0	0	0	0	0
inokke	tscho	0	0	0	0	0	0	0
inokke	zdes	1	0	0	0	0	0	0
inokke	tu	0	0	0	0	0	0	0
inokke	aqui	0	0	0	0	0	0	0
inokke	hier	1	0	0	0	0	0	0
inokke	incoace	0	0	0	0	0	0	0
inokke	acco / acqui	1	0	0	0	0	1	1
inokke	hadrem	1	0	0	0	0	0	0
inokke	tu	0	0	0	0	0	0	0
inokke	aman	0	0	0	0	0	0	0
inoghe	sem	0	0	0	0	0	0	0
inoghe	haiir	0	0	0	0	0	0	0
inoghe	hjir	0	0	0	0	0	0	0
inoghe	tscho	0	0	0	0	0	0	0
inoghe	zdes	1	0	0	0	0	0	0
inoghe	tu	0	0	0	0	0	0	0
inoghe	aqui	0	0	0	0	0	0	0
inoghe	hier	1	0	0	0	0	0	0
inoghe	incoace	0	0	0	0	0	0	0
inoghe	acco / acqui	1	0	0	0	0	1	0
inoghe	hadrem	1	0	0	0	0	0	0
inoghe	tu	0	0	0	0	0	0	0
inoghe	aman	0	0	0	0	0	0	0
sem	haiir	0	0	0	0	0	0	0
sem	hjir	0	0	0	0	0	0	0
sem	tscho	0	0	0	0	0	0	0
sem	zdes	0	0	0	0	0	0	0
sem	tu	0	0	0	0	0	0	0
sem	aqui	1	0	0	0	0	0	0
sem	hier	0	0	0	0	0	0	0
sem	incoace	0	0	0	0	0	0	0
sem	acco / acqui	0	0	0	0	0	0	0
sem	hadrem	0	0	0	0	0	0	0
sem	tu	0	0	0	0	0	0	0
sem	aman	0	0	0	0	0	0	0
haiir	hjir	0	0	0	0	0	0	0
haiir	tscho	1	0	1	1	1	1	1
haiir	zdes	0	0	0	0	0	0	0
haiir	tu	0	0	0	0	0	0	0
haiir	aqui	0	0	0	0	0	0	0
haiir	hier	0	0	0	0	0	0	0
haiir	incoace	1	0	1	1	1	1	1
haiir	acco / acqui	0	0	0	0	0	0	0
haiir	hadrem	0	0	0	0	0	0	0
haiir	tu	0	0	0	0	0	0	0
haiir	aman	0	0	0	0	0	0	0
hjir	tscho	0	0	0	0	0	0	0
hjir	zdes	0	0	0	0	0	0	0
hjir	tu	0	0	0	0	0	0	0
hjir	aqui	0	0	0	0	0	0	0
hjir	hier	0	0	0	0	0	0	0
hjir	incoace	1	0	1	1	0	1	1
hjir	acco / acqui	0	0	0	0	0	0	0
hjir	hadrem	0	0	0	0	0	0	0
hjir	tu	0	0	0	0	0	0	0
hjir	aman	0	0	0	0	0	0	0
tscho	zdes	0	0	0	0	0	0	0
tscho	tu	0	0	0	0	0	0	0
tscho	aqui	0	0	0	0	0	0	0
tscho	hier	1	0	0	0	0	0	0
tscho	incoace	0	0	0	0	0	0	0
tscho	acco / acqui	1	0	0	0	0	0	0
tscho	hadrem	1	0	0	0	0	0	0
tscho	tu	0	0	0	0	0	0	0
tscho	aman	0	0	0	0	0	0	0
zdes	tu	0	0	0	0	0	0	0
zdes	aqui	0	0	0	0	0	0	0
zdes	hier	0	0	0	0	0	0	0
zdes	incoace	0	0	0	0	0	0	0
zdes	acco / acqui	0	0	0	0	0	0	0
zdes	hadrem	0	0	0	0	0	0	0
zdes	tu	0	0	0	0	0	0	0
zdes	aman	0	0	0	0	0	0	0
tu	aqui	0	0	0	0	0	0	0
tu	hier	0	0	0	0	0	0	0
tu	incoace	0	0	0	0	0	0	0
tu	acco / acqui	0	0	0	0	0	0	0
tu	hadrem	0	0	0	0	0	0	0
tu	tu	0	0	0	0	0	0	0
tu	aman	0	0	1	0	0	1	1
aqui	hier	0	0	0	0	0	0	0
aqui	incoace	0	0	0	0	0	0	0
aqui	acco / acqui	1	0	0	0	0	0	0
aqui	hadrem	1	0	1	0	0	1	1
aqui	tu	0	0	0	0	0	0	0
aqui	aman	0	0	0	0	0	0	0
hier	incoace	0	0	0	0	0	0	0
hier	acco / acqui	0	0	0	0	0	0	0
hier	hadrem	0	0	0	0	0	0	0
hier	tu	0	0	0	0	0	0	0
hier	aman	0	0	0	0	0	0	0
incoace	acco / acqui	0	0	0	0	0	0	0
incoace	hadrem	1	0	0	0	0	0	0
incoace	tu	0	0	0	0	0	0	0
incoace	aman	0	0	0	0	0	0	0
acco / acqui	hadrem	0	0	0	0	0	0	0
acco / acqui	tu	0	0	0	0	0	0	0
acco / acqui	aman	0	0	0	0	0	0	0
hadrem	tu	0	0	0	0	0	0	0
hadrem	aman	0	0	0	0	0	0	0
tu	aman	0	0	0	0	0	0	0
xii	pelenai	0	0	0	0	0	0	0
xii	popel	0	0	0	0	0	0	0
xii	khag	0	0	0	0	0	0	0
xii	cenuse	0	0	0	0	0	0	0
xii	cenere	0	0	0	0	0	0	0
xii	yeske	0	0	0	0	0	0	0
xii	as	0	1	0	1	1	0	0
xii	praxora	0	0	0	0	0	0	0
xii	sur	0	0	0	0	0	0	0
xii	cendre	0	0	0	0	0	0	0
xii	cinza	0	0	0	0	0	0	0
xii	moghir	0	0	0	0	0	0	0
xii	hi	0	0	0	0	0	0	0
xii	asch	1	0	0	0	0	0	0
xii	san	0	0	0	0	0	0	0
xii	stakhti	0	0	0	0	0	0	0
xii	pepju	0	0	0	0	0	0	0
pelenai	popel	0	0	0	1	0	0	0
pelenai	khag	1	0	1	0	0	0	0
pelenai	cenuse	0	0	0	0	0	0	0
pelenai	cenere	0	0	0	0	0	0	0
pelenai	yeske	0	0	0	0	0	0	0
pelenai	as	0	1	0	0	1	0	0
pelenai	praxora	0	0	0	0	0	0	0
pelenai	sur	0	0	0	0	0	0	0
pelenai	cendre	0	0	0	0	0	0	0
pelenai	cinza	0	0	0	0	0	0	0
